gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
135061,178705,2,False,0,0,1,0,3,0,0.0,0,0,,3,0,0,0,,0,0,0,1,1,0,-1,2,0,0.0,6:28,27,Brazil,77.0,Iza Sangalli,0,0.0,6,28,6.5
135061,302000,4,True,1,0,5,0,2,1,0.5,2,0,0.0,4,1,0,0,,2,0,2,7,0,1,6,2,1,50.0,22:22,27,Brazil,55.0,Taissa Queiroz,0,0.25,22,22,22.4
135061,301995,-3,True,0,0,5,0,2,0,0.0,0,0,,2,0,0,0,,1,3,0,6,0,0,4,2,0,0.0,14:44,27,Brazil,35.0,Letycia Vasconcelos,0,0.0,14,44,14.7
135061,393736,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:3,27,Brazil,32.0,Maisa Marçal,0,,0,3,0.0
135061,178708,1,False,1,0,1,1,3,0,0.0,1,0,0.0,4,0,2,0,0.0,0,1,0,1,1,1,-4,1,0,0.0,9:47,27,Brazil,24.0,Alana Goncalo,0,0.0,9,47,9.8
135061,203242,-6,False,2,0,7,4,8,2,0.25,1,0,0.0,9,2,4,1,0.25,3,5,5,10,2,1,8,7,2,28.6,28:3,27,Brazil,23.0,Leticia Rodrigues,0,0.222,28,3,28.0
135061,342721,7,False,0,0,2,0,4,2,0.5,0,0,,4,2,0,0,,1,3,4,3,0,1,4,4,2,50.0,23:55,27,Brazil,14.0,Heloisa Carrera,0,0.5,23,55,23.9
135061,200399,-4,True,1,1,5,6,6,1,0.167,2,0,0.0,8,1,4,3,0.75,0,5,5,5,2,1,5,5,1,20.0,24:2,27,Brazil,12.0,Aline Moura,0,0.125,24,2,24.0
135061,215026,-3,False,1,0,2,0,1,0,0.0,5,2,0.4,6,2,0,0,,0,4,6,2,0,2,3,1,0,0.0,18:40,27,Brazil,11.0,Emanuely Oliveira,0,0.333,18,40,18.7
135061,392716,-5,True,4,0,5,4,10,4,0.4,6,0,0.0,16,4,8,8,1.0,0,3,16,5,1,1,13,5,3,60.0,41:45,27,Brazil,8.0,Bella Nascimento,1,0.25,41,45,41.8
135061,203532,-1,False,1,0,0,2,1,0,0.0,2,1,0.5,3,1,0,0,,0,1,3,0,0,1,1,0,0,0.0,9:20,27,Brazil,5.0,Maria Albiero,0,0.333,9,20,9.3
135061,302154,-2,True,3,0,3,3,8,5,0.625,7,2,0.286,15,7,5,4,0.8,0,4,20,3,0,3,14,4,3,75.0,25:51,27,Brazil,4.0,Aaliyah Guyton,1,0.467,25,51,25.8
135061,363373,-12,False,0,0,2,0,1,1,1.0,0,0,,1,1,0,0,,1,0,2,3,0,0,5,1,1,100.0,6:7,9716,South Sudan,32.0,Piath Gabriel,0,1.0,6,7,6.1
135061,300656,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,9716,South Sudan,24.0,Adhel Tac,0,,0,0,0.0
135061,374577,3,True,2,0,4,9,11,2,0.182,14,2,0.143,25,4,8,3,0.375,0,2,13,4,2,0,-5,7,2,28.6,40:6,9716,South Sudan,22.0,Moira Joiner,1,0.16,40,6,40.1
135061,300672,-6,False,2,0,5,1,5,0,0.0,1,0,0.0,6,0,2,1,0.5,0,2,1,5,1,1,1,4,0,0.0,22:45,9716,South Sudan,21.0,Perina Leime,0,0.0,22,45,22.8
135061,300671,0,False,0,0,0,0,1,0,0.0,0,0,,1,0,0,0,,0,0,0,0,0,0,-1,1,0,0.0,1:8,9716,South Sudan,14.0,Nyayongah Gony,0,0.0,1,8,1.1
135061,300673,1,True,1,0,2,0,1,0,0.0,4,0,0.0,5,0,0,0,,0,3,0,2,0,2,-4,1,0,0.0,16:54,9716,South Sudan,11.0,Yar Mayen,0,0.0,16,54,16.9
135061,259170,10,False,1,0,2,1,0,0,,1,0,0.0,1,0,2,1,0.5,1,1,1,3,0,4,-1,0,0,0.0,12:36,9716,South Sudan,8.0,Rose Macuei,0,0.0,12,36,12.6
135061,300668,-6,True,1,0,5,1,9,2,0.222,1,1,1.0,10,3,2,2,1.0,1,4,9,6,0,1,8,7,2,28.6,41:48,9716,South Sudan,7.0,Nyamer Diew,0,0.3,41,48,41.8
135061,336899,0,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0:0,9716,South Sudan,6.0,Anegor Wol,0,,0,0,0.0
135061,373877,14,True,1,1,9,9,7,3,0.429,0,0,,7,3,13,5,0.385,6,4,11,15,1,3,14,7,3,42.9,38:21,9716,South Sudan,5.0,Maria Gakdeng,1,0.429,38,21,38.4
135061,374160,3,False,0,0,1,1,0,0,,0,0,,0,0,2,1,0.5,0,0,1,1,0,0,1,0,0,0.0,3:3,9716,South Sudan,3.0,Shanyce Makuei,0,,3,3,3.0
135061,217250,3,True,1,0,15,7,11,4,0.364,6,3,0.5,17,7,11,8,0.727,7,4,25,22,2,4,33,8,4,50.0,42:12,9716,South Sudan,2.0,Adut Bulgak,1,0.412,42,12,42.2
135062,419538,-9,False,0,0,1,0,0,0,,1,0,0.0,1,0,0,0,,0,1,0,1,0,1,-1,0,0,0.0,9:56,14,Argentina,21.0,Olivia Oltmann,0,0.0,9,56,9.9
135062,159332,-5,False,0,0,0,1,0,0,,7,2,0.286,7,2,2,2,1.0,0,0,8,0,2,1,4,0,0,0.0,11:42,14,Argentina,20.0,Macarena D'urso,0,0.286,11,42,11.7
135062,328245,-4,False,0,0,1,0,0,0,,1,0,0.0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0.0,6:2,14,Argentina,15.0,Milagros Morell,0,0.0,6,2,6.0
135062,214723,-13,True,0,0,2,3,6,2,0.333,7,2,0.286,13,4,0,0,,0,3,10,2,2,2,3,4,2,50.0,32:51,14,Argentina,14.0,Florencia Chagas,1,0.308,32,51,32.8
135062,401377,-7,False,0,0,0,0,1,0,0.0,3,0,0.0,4,0,0,0,,1,1,0,1,1,1,-3,1,0,0.0,7:7,14,Argentina,13.0,Sofia Lombardero,0,0.0,7,7,7.1
135062,163689,-15,True,7,0,1,6,2,0,0.0,2,0,0.0,4,0,2,1,0.5,0,0,1,1,1,2,3,1,0,0.0,28:12,14,Argentina,11.0,Melisa Gretter,0,0.0,28,12,28.2
135062,153423,0,True,1,0,3,2,3,0,0.0,5,1,0.2,8,1,0,0,,1,0,3,4,2,0,3,1,0,0.0,18:58,14,Argentina,10.0,Agostina Burani,0,0.125,18,58,19.0
135062,200337,-20,False,1,0,1,2,3,1,0.333,6,0,0.0,9,1,2,1,0.5,1,0,3,2,1,0,-2,1,1,100.0,18:19,14,Argentina,9.0,Julieta Mungo,0,0.111,18,19,18.3
135062,170619,-5,False,0,0,3,1,5,3,0.6,0,0,,5,3,0,0,,0,2,6,3,0,2,5,3,3,100.0,17:28,14,Argentina,7.0,Diana Cabrera,0,0.6,17,28,17.5
135062,302892,-15,True,0,2,4,0,3,0,0.0,0,0,,3,0,0,0,,2,3,0,6,1,1,5,3,0,0.0,21:21,14,Argentina,5.0,Nerea Lagowski,0,0.0,21,21,21.4
135062,301664,-8,False,0,0,1,2,2,0,0.0,1,0,0.0,3,0,0,0,,0,5,0,1,0,0,-2,1,0,0.0,9:22,14,Argentina,3.0,Julia Fernandez,0,0.0,9,22,9.4
135062,221602,-9,True,2,0,1,0,3,2,0.667,5,0,0.0,8,2,0,0,,1,3,4,2,3,1,4,3,2,66.7,18:41,14,Argentina,2.0,Dalma Piri,0,0.25,18,41,18.7
135062,219363,23,False,1,0,5,1,3,2,0.667,1,1,1.0,4,3,1,0,0.0,2,2,7,7,0,0,13,3,2,66.7,21:24,113,New Zealand,45.0,Charlotte Whittaker,0,0.75,21,24,21.4
135062,317318,11,True,1,0,7,6,11,3,0.273,1,1,1.0,12,4,6,2,0.333,2,2,11,9,2,7,4,10,3,30.0,26:42,113,New Zealand,33.0,Lauren Whittaker,1,0.333,26,42,26.7
135062,239275,13,True,6,0,2,0,5,1,0.2,0,0,,5,1,0,0,,0,0,2,2,0,0,6,2,0,0.0,28:25,113,New Zealand,26.0,Tayla Dalton,0,0.2,28,25,28.4
135062,206251,17,True,3,1,7,2,3,3,1.0,2,1,0.5,5,4,2,0,0.0,0,4,9,7,0,4,13,3,3,100.0,23:43,113,New Zealand,14.0,Ella Tofaeono,0,0.8,23,43,23.7
135062,261208,3,False,0,0,3,3,1,0,0.0,0,0,,1,0,2,2,1.0,0,2,2,3,0,1,3,1,0,0.0,14:8,113,New Zealand,12.0,Florence Dallow,0,0.0,14,8,14.1
135062,296082,12,False,3,0,4,1,2,1,0.5,6,4,0.667,8,5,2,0,0.0,1,1,14,5,0,3,14,2,1,50.0,24:37,113,New Zealand,6.0,Ella Jade Brow,1,0.625,24,37,24.6
135062,377527,-1,False,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,4:3,113,New Zealand,5.0,Imani Rasmussen,0,,4,3,4.0
135062,328255,12,True,1,0,1,0,2,0,0.0,0,0,,2,0,0,0,,0,4,0,1,0,2,-2,1,0,0.0,14:15,113,New Zealand,4.0,Pahlyss Hokianga,0,0.0,14,15,14.2
135062,328112,5,False,1,0,4,1,1,0,0.0,1,0,0.0,2,0,0,0,,1,0,0,5,0,2,2,1,0,0.0,11:24,113,New Zealand,3.0,Bailey Flavell,0,0.0,11,24,11.4
135062,258137,15,True,2,0,3,4,6,3,0.5,1,1,1.0,7,4,6,3,0.5,2,2,12,5,1,3,11,3,3,100.0,31:20,113,New Zealand,2.0,Emilia Shearer,1,0.571,31,20,31.3
